year_orig;filename;total_trees;acreage;marked_acres;volume;avg_bft;price_bft;total_cost;net;forest;total_sale_price;date_of_sale;fy;month;day;year;time;sale_number;sold_to;bid2;bid2_amount;bid3;bid3_amount;bid4;bid4_amount;bid5;bid5_amount;bid6;bid6_amount;bid7;bid7_amount;bid8;bid8_amount;bid9;bid9_amount;lat;lng
2007;data/2007/2007_Part115.csv;920;91;91;172,500;188;$281.81;$1,984.75;$46,628.25;OWEN-PUTNAM STATE FOREST;$48,613.00;2006-10-18;2007;10;18;2006;2006-10-18;6380702;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;Foley Hardwoods, Inc.| PO Box 518|Bargersville, IN|46106;$37,950.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$35,017.00;Timberland Resources, Inc.|P. 0. Box 406 Montezuma, IN|47862;$33,174.00;R. E. Casebeer & Sons|Box 135, W. Market St.|Spencer IN;$31,051.00;;;;;;;;;39.4753;-86.8698
2007;data/2007/2007_Part3839.csv;657;291;67;169,400;258;$256.93;$9,235.41;$34,288.60;HARRISON-CRAWFORD STATE FOREST;$43,524.00;2006-10-19;2007;10;19;2006;2006-10-19;701;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Williams Brothers Logging LLC|9266 Big Bend Rd.|Battletown, KY|40104;$33,880.00;David Morgan Logging|3999 N. SR 37|English, IN|47118;$34,000.00;;;;;;;;;;;;;38.2107;-86.292
2007;data/2007/2007_Part43.csv;649;56;1;6,873;11;$294.63;$375.28;$1,649.72;HARRISON-CRAWFORD STATE FOREST;$2,025.00;2006-10-19;2007;10;19;2006;2006-10-19;702;Richard Newton|9611 South County Rd. 425 E.|Marengo, IN| 47140;Reckelhoff|5467 E 900 N.|Roanoke, IN|46783;$1,714.00;;;;;;;;;;;;;;;38.2107;-86.292
2007;data/2007/2007_Part5.csv;2,100;227;158;322,000;153;$176.21;$1,623.75;$55,116.25;CLARK STATE FOREST;$56,740.00;2006-10-24;2007;10;24;2006;2006-10-24;702;Darlage and Lambring Logging|4498 E County Road 100 S| Seymour, IN|47274;Larry J. Green|Lexington IN|47138;$46,000.00;L and L Logging LLC|2635 Little Hurricane Rd.|Martinsville, IN|46151;$26,665.00;;;;;;;;;;;;;38.5545;-85.7668
2007;data/2007/2007_Part103.csv;1,266;142;89;299,030;236;$384.99;$7,104.60;$108,020.41;MARTIN STATE FOREST;$115,125.00;2006-11-14;2007;11;14;2006;2006-11-14;6360701;Adkins Sawmill Inc.|PO Box 255|New Salisbury, IN|47161;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$112,653.00;Jim Graber Logging LLC|10514 North 1000 East|Odon, IN|47562;$98,152.00;Tall Trees Timber|3 Ailais Craig Road, Bedford, IN|47421;$91,110.00;Green Farms LLC|PO Box 304|Mitchell, IN|47476;$75,900.00;Indiana Hardwoods|7988 Gardner Road|Chandler, IN|47610;$63,645.48;;;;;;;38.7079;-86.7251
2007;data/2007/2007_Part47.csv;369;252;160;101,400;275;$321.50;$967.01;$31,632.99;HARRISON-CRAWFORD STATE FOREST;$32,600.00;2006-11-16;2007;11;16;2006;2006-11-16;703;Sanders Wood Products|3786 N. Gethsemane|Corydon, IN|47112;Cash Logging|20198 N. Rte. 66|Cannelton, IN|47520;$26,400.00;Williams Brothers Logging LLC|9266 Big Bend Rd.|Battletown, KY|40104;$23,050.00;David Morgan Logging|3999 N. SR 37|English, IN|47118;$18,500.00;Rasche Brothers Logging|12242 E. Monte Casino Rd.|Ferdinand, IN|47532;$14,675.00;;;;;;;;;38.2107;-86.292
2007;data/2007/2007_Part119.csv;818;122;116;127,900;156;$157.15;$3,442.35;$16,657.65;OWEN-PUTNAM STATE FOREST;$20,100.00;2006-12-13;2007;12;13;2006;2006-12-13;6380703;Fleetwood Logging & Sawmill|730 Burke Shiloh Rd.|Spencer, IN|47460;;;;;;;;;;;;;;;;;39.4753;-86.8698
2007;data/2007/2007_185186.csv;1,001;98;94;202,807;203;$251.94;$2,317.17;$48,777.84;YELLOWWOOD STATE FOREST;$51,095.00;2006-12-21;2007;12;21;2006;2006-12-21;200712;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;Foley Hardwoods, Inc.| PO Box 518|Bargersville, IN|46106;$10,100.00;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$26,777.77;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$36,801.00;;;;;;;;;;;39.1843;-86.3381
2007;data/2007/2007_Part190.csv;559;67;58;140,605;252;$221.36;$1,493.48;$29,631.52;MORGAN-MONROE STATE FOREST;$31,125.00;2006-12-21;2007;12;21;2006;2006-12-21;200713;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;Foley Hardwoods, Inc.| PO Box 518|Bargersville, IN|46106;$10,100.00;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$23,905.85;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$28,200.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$30,405.00;;;;;;;;;39.3258;-86.4199
2007;data/2007/2007_Part194.csv;1,640;132;115;408,891;249;$298.18;$2,870.63;$119,052.37;YELLOWWOOD STATE FOREST;$121,923.00;2006-12-21;2007;12;21;2006;2006-12-21;200714;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$94,312.00;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$73,607.77;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$82,778.00;;;;;;;;;;;39.1843;-86.3381
2007;data/2007/2007_Part198.csv;1,030;109;102;301,045;292;$283.04;$5,451.51;$79,757.49;MORGAN-MONROE STATE FOREST;$85,209.00;2006-12-21;2007;12;21;2006;2006-12-21;200715;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$80,000.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$65,301.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$70,637.00;Foley Hardwoods, Inc.| PO Box 518|Bargersville, IN|46106;$10,005.05;;;;;;;;;39.3258;-86.4199
2007;data/2007/2007_Part202023.csv;1,403;152;143;250,746;179;$191.36;$2,279.69;$45,704.32;YELLOWWOOD STATE FOREST;$47,984.00;2006-12-21;2007;12;21;2006;2006-12-21;200716;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$38,733.00;;;;;;;;;;;;;;;39.1843;-86.3381
2007;data/2007/2007_Part51.csv;681;423;432;148,284;218;$101.16;$2,071.89;$12,928.11;HARRISON-CRAWFORD STATE FOREST;$15,000.00;2007-01-18;2007;1;18;2007;2007-01-18;704;Larry J. Green|1614 S. Horner E. Road|Lexington, IN|47138;;;;;;;;;;;;;;;;;38.2107;-86.292
2007;data/2007/2007_Part28.csv;579;83;40;86,700;150;$103.81;$9,771.14;($771.14);GREENE-SULLIVAN STATE FOREST;$9,000.00;2007-03-09;2007;3;9;2007;2007-03-09;2007-1;Odon Sawmill, Inc.|304 S. Gum St.|Odon, IN|47567;;;;;;;;;;;;;;;;;38.9856;-87.2436
2007;data/2007/2007_Part33.csv;37;94;2;5,100;138;$156.86;$321.96;$478.04;GREENE-SULLIVAN STATE FOREST;$800.00;2007-03-09;2007;3;9;2007;2007-03-09;2007-2;Odon Sawmill, Inc.|304 S. Gum St.|Odon, IN|47567;;;;;;;;;;;;;;;;;38.9856;-87.2436
2007;data/2007/2007_Part10.csv;2,497;127;80;298,200;119;$153.35;$5,543.39;$40,186.61;CLARK STATE FOREST;$45,730.00;2007-04-17;2007;4;17;2007;2007-04-17;703;Kelly Bixler & Son Logging|4799 S. Underwood Rd.| Scottsburg, IN|47170;L and L Logging LLC|2635 Little Hurricane Rd.|Martinsville, IN|46151;$39,340.00;Darlage and Lambring Logging|4498 E County Road 100 S| Seymour, IN|47274;$36,555.00;;;;;;;;;;;;;38.5545;-85.7668
2007;data/2007/2007_Part79.csv;1,103;125;120;204,100;185;$150.50;$2,242.74;$28,475.27;JACKSON-WASHINGTON STATE FOREST;$30,718.00;2007-05-10;2007;5;10;2007;2007-05-10;635-07-03;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;$30,156.00;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$22,000.00;;;;;;;;;;;;;38.845;-86.0509
2007;data/2007/2007_Part83.csv;564;36;36;148,000;262;$250.00;$5,434.98;$31,565.02;JACKSON-WASHINGTON STATE FOREST;$37,000.00;2007-05-10;2007;5;10;2007;2007-05-10;635-07-05;Eric Wheeler Lumber, Inc.|10213 North State Road 135| Vallonia, IN|47281;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$32,000.00;Sowder Hardwoods|4289 N. Delaney Park Rd.|Salem, IN|47167;$24,423.00;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;$26,507.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$26,027.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$22,922.00;;;;;;;38.845;-86.0509
2007;data/2007/2007_Part87.csv;760;98;82;138,200;182;$199.04;$2,223.03;$25,283.97;JACKSON-WASHINGTON STATE FOREST;$27,507.00;2007-05-10;2007;5;10;2007;2007-05-10;635-07-02;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$20,670.00;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$16,000.00;Darlage and Lambring Logging|4498 E County Road 100 S| Seymour, IN|47274;$12,438.00;;;;;;;;;;;38.845;-86.0509
2007;data/2007/2007_Part91.csv;892;50;50;126,800;142;$173.50;$2,762.83;$19,237.17;JACKSON-WASHINGTON STATE FOREST;$22,000.00;2007-05-10;2007;5;10;2007;2007-05-10;635-07-4;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;$921.00;;;;;;;;;;;;;;;38.845;-86.0509
2007;data/2007/2007_Part107.csv;1,959;152;86;434,170;222;$370.82;$7,363.65;$153,636.36;MARTIN STATE FOREST;$161,000.01;2007-05-15;2007;5;15;2007;2007-05-15;6360702;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Indiana Hardwoods|7988 Gardner Road|Chandler, IN|47610;$157,909.04;Dale E. White Logging|340 Noel Court|Bedford, IN|47421;$155,255.00;Southern Indiana Hardwoods, Inc.|2739 S. St. Anthony Rd. W.|Huntingburg, IN|47542;$141,201.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$139,987.00;Adkins Sawmill Inc.|PO Box 255|New Salisbury, IN|47161;$136,307.00;;;;;;;38.7079;-86.7251
2007;data/2007/2007_Part123.csv;602;75;67;90,500;150;$208.81;$4,106.38;$14,790.62;OWEN-PUTNAM STATE FOREST;$18,897.00;2007-05-16;2007;5;16;2007;2007-05-16;6380704;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$10,700.00;C.C. Cook & Son Lumber Co., Inc.|6236 W. U.S. HWY. 40|Reelsville, IN|46171;$4,525.00;;;;;;;;;;;;;39.4753;-86.8698
2007;data/2007/2007_Part127.csv;671;76;70;94,700;141;$210.63;$4,429.24;$15,517.76;OWEN-PUTNAM STATE FOREST;$19,947.00;2007-05-16;2007;5;16;2007;2007-05-16;6380705;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$10,700.00;C.C. Cook & Son Lumber Co., Inc.|6236 W. U.S. HWY. 40|Reelsville, IN|46171;$6,629.00;;;;;;;;;;;;;39.4753;-86.8698
2007;data/2007/2007_Part131.csv;1,082;85;70;124,300;115;$144.81;$2,363.96;$15,636.04;OWEN-PUTNAM STATE FOREST;$18,000.00;2007-05-16;2007;5;16;2007;2007-05-16;6380706;C.C. Cook & Son Lumber Co., Inc.|6236 W. U.S. HWY. 40|Reelsville, IN|46171;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$8,900.00;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;$14,792.00;;;;;;;;;;;;;39.4753;-86.8698
2007;data/2007/2007_Part55.csv;1,212;73;73;225,160;186;$214.78;$8,448.95;$39,911.05;HARRISON-CRAWFORD STATE FOREST;$48,360.00;2007-05-16;2007;5;16;2007;2007-05-16;6450705;Eric Wheeler Lumber, Inc.|10213 North State Road 135| Vallonia, IN|47281;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;$47,500.00;Coffman Logging|2190 Lickford Bridge Rd. SW.|Corydon, IN|47112;$47,310.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$45,620.00;Waninger Timber & Trucking|P.O. Box 15|Fulda, IN|47536;$45,032.00;;;;;;;;;38.2107;-86.292
2007;data/2007/2007_Part59.csv;1,799;267;137;313,500;174;$190.56;$4,563.79;$55,176.21;HARRISON-CRAWFORD STATE FOREST;$59,740.00;2007-05-16;2007;5;16;2007;2007-05-16;6450706;Williams Bros Logging LLC|4230 Battletown Rd.|Brandenburg, KY|40108;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$55,892.00;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$50,160.00;Rasche Brothers Logging|12242 E. Monte Casino Rd.|Ferdinand, IN|47532;$49,587.00;JEG Wood Products;$39,000.00;;;;;;;;;38.2107;-86.292
2007;data/2007/2007_Part63.csv;1,163;102;85;243,800;210;$240.02;$1,783.88;$56,734.12;HARRISON-CRAWFORD STATE FOREST;$58,518.00;2007-05-16;2007;5;16;2007;2007-05-16;6450707;David Morgan Logging|3999 N. SR 37|English, IN|47118;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$48,760.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$47,987.00;Williams Brothers Logging LLC|9266 Big Bend Rd.|Battletown, KY|40104;$44,260.00;Rasche Brothers Logging|12242 E. Monte Casino Rd.|Ferdinand, IN|47532;$42,489.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$42,352.00;;;;;;;38.2107;-86.292
2007;data/2007/2007_Part67.csv;643;75;74;146,745;228;$252.14;$1,867.57;$35,132.43;HARRISON-CRAWFORD STATE FOREST;$37,000.00;2007-05-16;2007;5;16;2007;2007-05-16;6450708;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;David Morgan Logging|3999 N. SR 37|English, IN|47118;$32,288.00;Waninger and Sons Timber Co.|Highway 545|Fulda, IN|47536;$32,283.00;Eric Wheeler|10213 N. St. Rd 135|Vallonia, IN|47281;$30,500.00;Rasche Brothers Logging|12242 E. Monte Casino Rd.|Ferdinand, IN|47532;$24,918.00;Sanders Wood Products|3786 N. Gethsemane|Corydon, IN|47112;$23,478.00;;;;;;;38.2107;-86.292
2007;data/2007/2007_Part71.csv;1,242;185;90;278,590;224;$320.36;$2,241.96;$87,008.04;HARRISON-CRAWFORD STATE FOREST;$89,250.00;2007-05-16;2007;5;16;2007;2007-05-16;6450709;Benham Bros.Cattle|1925 S. Overhead Bridge Road|Taswell,IN|47175;Norstam Veneers|PO Box 32|Mauckport, IN|47142;$81,891.00;Coffman Logging|2190 Lickford Bridge Rd. SW.|Corydon, IN|47112;$78,188.55;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$77,526.00;Eric Wheeler Lumber, Inc.|10213 North State Road 135| Vallonia, IN|47281;$64,075.00;Williams Brothers Logging LLC|9266 Big Bend Rd.|Battletown, KY|40104;$58,950.00;;;;;;;38.2107;-86.292
2007;data/2007/2007_Part207.csv;379;86;62;85,364;225;$197.69;$1,662.76;$15,213.24;MORGAN-MONROE STATE FOREST;$16,876.00;2007-05-17;2007;5;17;2007;2007-05-17;200717;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$16,000.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$15,892.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$12,137.00;;;;;;;;;;;39.3258;-86.4199
2007;data/2007/2007_Part211.csv;665;501;516;117,850;177;$229.06;$2,104.20;$24,890.80;YELLOWWOOD STATE FOREST;$26,995.00;2007-05-17;2007;5;17;2007;2007-05-17;200718;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$20,000.00;;;;;;;;;;;;;;;39.1843;-86.3381
2007;data/2007/2007_Part215.csv;654;81;35;167,790;257;$257.01;$6,892.94;$36,231.06;MORGAN-MONROE STATE FOREST;$43,124.00;2007-05-17;2007;5;17;2007;2007-05-17;200719;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$41,821.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$40,892.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$24,137.00;DBA Taggart Hill Sawmill, 5505 Hoover Road, Nashville, IN 47448 Hill Sawmill;$20,000.00;;;;;;;;;39.3258;-86.4199
2007;data/2007/2007_Part219.csv;739;73;70;117,036;158;$222.15;$2,066.30;$23,933.70;YELLOWWOOD STATE FOREST;$26,000.00;2007-05-17;2007;5;17;2007;2007-05-17;200720;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$20,115.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$15,788.00;;;;;;;;;;;;;39.1843;-86.3381
2007;data/2007/2007_Part223.csv;1,001;86;80;192,735;193;$243.82;$3,518.74;$43,474.26;YELLOWWOOD STATE FOREST;$46,993.00;2007-05-17;2007;5;17;2007;2007-05-17;200721;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$41,052.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$29,380.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$45,678.00;DBA Taggart Hill Sawmill, 5505 Hoover Road, Nashville, IN 47448 Hill Sawmill;$20,000.00;;;;;;;;;39.1843;-86.3381
2007;data/2007/2007_Part2324.csv;455;109;109;559,063;1,229;$334.78;$4,256.74;$182,908.26;FERDINAND-PIKE STATE FOREST;$187,165.00;2007-05-24;2007;5;24;2007;2007-05-24;6310703;Werner Sawmill, Inc.|3545 N. 550 W.|Jasper, IN|47546;Southern Indiana Hardwoods, Inc.|2739 S. St. Anthony Rd. W.|Huntingburg, IN|47542;$172,401.00;Werner Specialty Hardwoods|584 N. Kluemper Rd.|Jasper, IN|47546;$135,225.00;Rasche Brothers Logging|12242 E. Monte Casino Rd.|Ferdinand, IN|47532;$121,982.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$112,358.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$97,994.00;;;;;;;38.2544;-86.8105
2007;data/2007/2007_Part135.csv;527;80;70;134,000;254;$239.72;$3,370.60;$28,752.40;OWEN-PUTNAM STATE FOREST;$32,123.00;2007-06-13;2007;6;13;2007;2007-06-13;6380707;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$31,196.00;Crone Lumber Co. Inc.|501 N. Park Ave.|Martinsville, IN|46151;$30,610.00;Fleetwood Logging & Sawmill|730 Burke Shiloh Rd.|Spencer, IN|47460;$29,200.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$23,380.00;;;;;;;;;39.4753;-86.8698
2007;data/2007/2007_Part95.csv;714;55;41;128,944;181;$253.13;$1,558.39;$31,081.61;JACKSON-WASHINGTON STATE FOREST;$32,640.00;2007-06-14;2007;6;14;2007;2007-06-14;6350706;Dale E. White|340 Noel Court|Bedford, IN|47421;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$30,162.00;Worley Lumber Co.|5803 E Hurst Rd.|Pekin, IN|47165-7107;$26,500.00;Reynolds Logging|8274 W.Co. Rd. 425 S.|Medora, IN|47260;$26,404.00;Eric Wheeler Lumber, Inc.|10213 North State Road 135| Vallonia, IN|47281;$24,487.00;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$24,000.00;;;;;;;38.845;-86.0509
2007;data/2007/2007_Part99.csv;970;61;61;114,100;118;$200.00;$1,800.63;$21,019.37;JACKSON-WASHINGTON STATE FOREST;$22,820.00;2007-06-14;2007;6;14;2007;2007-06-14;635-07-07;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;$13,382.00;Bane Logging|1414 E US HWY 50|Brownstown, IN|47220;$8,200.00;;;;;;;;;;;;;38.845;-86.0509
2008;data/2008/2008_Part14.csv;449;105;41;137,227;306;$380.87;$984.79;$51,281.01;FERDINAND-PIKE STATE FOREST;$52,265.80;2007-08-14;2008;8;14;2007;2007-08-14;801;Werner Specialty Hardwoods|584 N. Kluemper Rd.|Jasper, IN|47546;Kline Contracting|511 E. Vine|Dale, IN|47523;$47,090.95;Rasche Brothers Logging|12242 E. Monte Casino Rd.|Ferdinand, IN|47532;$44,468.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$38,537.00;Indiana Hardwoods|7988 Gardner Road|Chandler, IN|47610;$34,413.34;David Morgan Logging|3999 N. SR 37|English, IN|47118;$29,518.00;;;;;;;38.2544;-86.8105
2008;data/2008/2008_Part18.csv;429;206;59;99,980;233;$305.37;$721.55;$29,809.35;FERDINAND-PIKE STATE FOREST;$30,530.90;2007-08-14;2008;8;14;2007;2007-08-14;6310802;Kline Contracting|511 E. Vine|Dale, IN|47523;Rasche Brothers Logging|12242 E. Monte Casino Rd.|Ferdinand, IN|47532;$29,621.00;David Morgan Logging|3999 N. SR 37|English, IN|47118;$24,128.00;;;;;;;;;;;;;38.2544;-86.8105
2008;data/2008/2008_Part157.csv;2,304;216;216;636,424;276;$318.92;$4,086.52;$198,882.48;YELLOWWOOD STATE FOREST;$202,969.00;2007-08-16;2008;8;16;2007;2007-08-16;801;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;Reynolds Logging|8274 W.Co. Rd. 425 S.|Medora, IN|47260;$176,290.85;Green Farms LLC|PO Box 304|Mitchell, IN|47476;$155,331.90;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$123,456.00;;;;;;;;;;;39.1843;-86.3381
2008;data/2008/2008_Part161.csv;1,094;68;68;304,890;279;$267.36;$3,489.91;$78,025.09;MORGAN-MONROE STATE FOREST;$81,515.00;2007-08-16;2008;8;16;2007;2007-08-16;200802;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$84,568.00;Green Farms LLC|PO Box 304|Mitchell, IN|47476;$79,900.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;$73,737.00;Ohio River Veneer|LLC PO Box 169|Clear Creek, IN|47426;$72,900.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;;;;;;;;39.3258;-86.4199
2008;data/2008/2008_Part165.csv;840;81;81;264,777;315;$313.09;$1,705.38;$81,194.62;MORGAN-MONROE STATE FOREST;$82,900.00;2007-08-16;2008;8;16;2007;2007-08-16;200804;Green Farms LLC|PO Box 304|Mitchell, IN|47476;Ohio River Veneer|LLC PO Box 169|Clear Creek, IN|47426;$81,900.00;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$75,968.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$72,239.00;Foley Hardwoods, Inc.| PO Box 518|Bargersville, IN|46106;$70,625.00;R. Booe and Sons Hardwood, Inc.|611 W 7th Street|Clay City, IN|47841;;;;;;;;39.3258;-86.4199
2008;data/2008/2008_Part169.csv;1,546;144;120;301,101;195;$225.27;$11,308.55;$56,519.45;YELLOWWOOD STATE FOREST;$67,828.00;2007-08-16;2008;8;16;2007;2007-08-16;803;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;Green Farms LLC DBA Wright Timber|11136 Golden Park Road|Williams, IN|4747047470;$63,300.00;Reynolds Logging|8274 W.Co. Rd. 425 S.|Medora, IN|47260;$62,784.45;;;;;;;;;;;;;39.1843;-86.3381
2008;data/2008/2008_Part173.csv;224;177;6;37,846;169;$50.20;$880.71;$1,019.29;MORGAN-MONROE STATE FOREST;$1,900.00;2007-08-16;2008;8;16;2007;2007-08-16;200805;Reynolds Logging|8274 W.Co. Rd. 425 S.|Medora, IN|47260;;;;;;;;;;;;;;;;;39.3258;-86.4199
2008;data/2008/2008_Part1.csv;801;145;145;227,600;284;$313.27;$2,432.58;$68,867.43;CLARK STATE FOREST;$71,300.00;2007-08-23;2008;8;23;2007;2007-08-23;801;Green Farms LLC|PO Box 304|Mitchell, IN|47476;Ohio River Veneer|LLC PO Box 169|Clear Creek, IN|47426;$70,991.00;D and L Logging|4498 E CR 1 00 S.|Seymour, IN|47274;$66,671.00;Robin Etienne;$66,376.00;Kelly Bixler & Son Logging|4799 S. Underwood Rd.| Scottsburg, IN|47170;$62,854.00;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$51,140.00;;;;;;;38.5545;-85.7668
2008;data/2008/2008_Part177.csv;925;128;105;263,273;285;$253.83;$4,133.90;$64,693.10;YELLOWWOOD STATE FOREST;$66,827.00;2007-10-18;2008;10;18;2007;2007-10-18;200807;Land of Indiana, Inc.|157 The Woods|Bedford, IN|47421;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;$35,013.00;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$65,818.00;;;;;;;;;;;;;39.1843;-86.3381
2008;data/2008/2008_Part181182.csv;992;37;37;260,750;263;$268.46;$6,216.44;$63,783.56;MORGAN-MONROE STATE FOREST;$70,000.00;2007-10-18;2008;10;18;2007;2007-10-18;200808;John M. Wooley Lumber Co. Inc.|200 East South Street Mooresville, IN|46158;Mark Morin Logging|757 Walnut Street|PO Box 127|West Baden, IN|47469;$55,797.00;DBA Taggart Hill Sawmill|5505 Hoover Road|Nashville, IN|47448;$49,777.00;Kinser Timber Products, Inc.|8283 W. Hedrick Road|Gosport, IN.|47433;$47,555.00;Etienne's Timber Harvest, INC.|25993 St. Croix Rd.|St Croix, IN|47576;$40,685.00;;;;;;;;;39.3258;-86.4199
